date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:36	126/126	---M-Z	200	added ('OK')	text/plain	date:Sun,%2003%20Mar%202024%2015:14:35%20GMT	https://culturecours.com/robots.txt		(from )
16:14:36	264061/264061	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Mar%202024%2015:14:35%20GMT	https://culturecours.com/	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/index.html	(from )
16:14:36	11256/11256	---M-Z	200	added ('OK')	text/css	etag:%222bf8-60ea8aec638e5-gzip%22	https://culturecours.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://culturecours.com/)
16:14:39	1207/1207	---M-Z	200	added ('OK')	application/rss+xml	etag:%225861fa3d35409468a8c35cb4d16aee09-gzip%22	https://culturecours.com/feed/	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/feed/index.html	(from https://culturecours.com/)
16:14:39	4186/4186	---M-Z	200	added ('OK')	text/css	etag:%22105a-60ea8aec638e5-gzip%22	https://culturecours.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-includes/js/mediaelement/wp-mediaelement.min84fc.css	(from https://culturecours.com/)
16:14:39	1856/1856	---M-Z	200	added ('OK')	application/rss+xml	etag:%225861fa3d35409468a8c35cb4d16aee09-gzip%22	https://culturecours.com/comments/feed/	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/comments/feed/index.html	(from https://culturecours.com/)
16:14:39	900/900	---M-Z	200	added ('OK')	text/css	etag:%22384-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/font.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/font84fc.css	(from https://culturecours.com/)
16:14:40	53435/53435	---M-Z	200	added ('OK')	text/css	etag:%22d0bb-6120d512c7226-gzip%22	https://culturecours.com/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css?ver=4.4.13	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities859d.css	(from https://culturecours.com/)
16:14:40	17688/17688	---M-Z	200	added ('OK')	text/css	etag:%224518-6120d532165a3-gzip%22	https://culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.6.1	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout9b80.css	(from https://culturecours.com/)
16:14:40	7043/7043	---M-Z	200	added ('OK')	text/css	etag:%221b83-6120d532165a3-gzip%22	https://culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.6.1	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen9b80.css	(from https://culturecours.com/)
16:14:41	75125/75125	---M-Z	200	added ('OK')	text/css	etag:%2212575-6120d532165a3-gzip%22	https://culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.6.1	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/woocommerce/assets/css/woocommerce9b80.css	(from https://culturecours.com/)
16:14:41	4019/4019	---M-Z	200	added ('OK')	text/css	etag:%22fb3-61270de57e162-gzip%22	https://culturecours.com/wp-content/themes/zoomy/style.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/style84fc.css	(from https://culturecours.com/)
16:14:41	219342/219342	---M-Z	200	added ('OK')	text/css	etag:%22358ce-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/bootstrap.min.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/bootstrap.min84fc.css	(from https://culturecours.com/)
16:14:42	170994/170994	---M-Z	200	added ('OK')	text/css	etag:%2229bf2-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/all.min.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/all.min84fc.css	(from https://culturecours.com/)
16:14:42	889/889	---M-Z	200	added ('OK')	text/css	etag:%22379-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/flaticon.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/flaticon84fc.css	(from https://culturecours.com/)
16:14:44	2319/2319	---M-Z	200	added ('OK')	text/css	etag:%2290f-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/metisMenu.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/metisMenu84fc.css	(from https://culturecours.com/)
16:14:45	152833/152833	---M-Z	200	added ('OK')	text/css	etag:%2225501-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/spacing.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/spacing84fc.css	(from https://culturecours.com/)
16:14:45	189373/189373	---M-Z	200	added ('OK')	text/css	etag:%222e3bd-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/main.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/main84fc.css	(from https://culturecours.com/)
16:14:45	16866/16866	---M-Z	200	added ('OK')	text/css	etag:%2241e2-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/responsive.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/responsive84fc.css	(from https://culturecours.com/)
16:14:46	36898/36898	---M-Z	200	added ('OK')	text/css	etag:%229022-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/wpd-style.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/wpd-style84fc.css	(from https://culturecours.com/)
16:14:46	22644/22644	---M-Z	200	added ('OK')	text/css	etag:%225874-60ceec76fb300-gzip%22	https://culturecours.com/wp-content/themes/zoomy/assets/css/wp-custom.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/wp-custom84fc.css	(from https://culturecours.com/)
16:14:46	902/902	---M-Z	200	added ('OK')	text/css	etag:%22386-60ceec8825b80-gzip%22	https://culturecours.com/wp-content/themes/zoomy-child/style.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy-child/style84fc.css	(from https://culturecours.com/)
16:14:46	118630/118630	---M-Z	200	added ('OK')	text/css	etag:%221cf66-6126dc9801690-gzip%22	https://culturecours.com/wp-content/plugins/pro-elements/assets/css/frontend-lite.min.css?ver=3.19.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/pro-elements/assets/css/frontend-lite.mince54.css	(from https://culturecours.com/)
16:14:47	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%224057-6126dc983fea2-gzip%22	https://culturecours.com/wp-content/plugins/pro-elements/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/pro-elements/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://culturecours.com/)
16:14:47	1168/1168	---M-Z	200	added ('OK')	text/css	etag:%22490-6126dca0a1932-gzip%22	https://culturecours.com/wp-content/uploads/elementor/css/post-6.css?ver=1709112610	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/uploads/elementor/css/post-6f0ab.css	(from https://culturecours.com/)
16:14:47	11404/11404	---M-Z	200	added ('OK')	text/css	etag:%222c8c-60ceecd288b00-gzip%22	https://culturecours.com/wp-content/plugins/zoomy-core/inc/third-party/pro-elements/assets/css/frontend-lite.min.css?ver=3.6.4	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/zoomy-core/inc/third-party/pro-elements/assets/css/frontend-lite.min5aed.css	(from https://culturecours.com/)
16:14:47	9525/9525	---M-Z	200	added ('OK')	text/css	etag:%222535-60ceecd288b00-gzip%22	https://culturecours.com/wp-content/plugins/zoomy-core/assets/css/widget.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/zoomy-core/assets/css/widget84fc.css	(from https://culturecours.com/)
16:14:48	173866/173866	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2015:14:48%20GMT	https://culturecours.com/wp-content/themes/zoomy/assets/css/nice-select.css?ver=6.4.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/themes/zoomy/assets/css/nice-select84fc.css	(from https://culturecours.com/)
16:14:48	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-6126dc98323de-gzip%22	https://culturecours.com/wp-content/plugins/pro-elements/assets/lib/font-awesome/css/all.min.css?ver=3.19.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/pro-elements/assets/lib/font-awesome/css/all.mince54.css	(from https://culturecours.com/)
16:14:49	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-6126dc983337e-gzip%22	https://culturecours.com/wp-content/plugins/pro-elements/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.19.3	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/plugins/pro-elements/assets/lib/font-awesome/css/v4-shims.mince54.css	(from https://culturecours.com/)
16:14:49	89995/89995	---M-Z	200	added ('OK')	text/css	etag:%2215f8b-6129a5ab85a72-gzip%22	https://culturecours.com/wp-content/uploads/elementor/css/post-7629.css?ver=1709304016	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/uploads/elementor/css/post-762902d2.css	(from https://culturecours.com/)
16:14:49	37254/37254	---M-Z	200	added ('OK')	text/css	etag:%229186-6126dca0bbf1a-gzip%22	https://culturecours.com/wp-content/uploads/elementor/css/post-7645.css?ver=1709112610	C:/My%20Web%20Sites/https___culturecours.com_11/culturecours.com/wp-content/uploads/elementor/css/post-7645f0ab.css	(from https://culturecours.com/)
